-9.218794,169.90424,-149.12144,20
174.87495,154.22755,-128.97842,27
7.822356,73.26549,-138.19421,17
1.237235,125.68565,-155.67003,27
32.47025,77.36922,-115.94809,35
6.925536,194.7048,-151.71837,18
6.201639,83.05876,-157.78973,20
-10.418409,177.54591,-149.77351,20
123.31569,-60.01177,-648.21655,15
182.0352,-19.577774,-127.51041,15
-40.21785,115.19518,-227.07048,20
180.50507,0.145511,-138.50755,15
55.687733,70.536736,-111.68285,59
57.392883,19.555603,-178.43471,18
68.45225,186.59782,-80.948265,108
11.869513,101.20607,-143.07988,23
126.87184,196.95457,-57.410553,79
-32.854393,127.65173,-214.39723,18
123.809715,191.69658,-58.676243,93
27.920452,165.743,-137.7621,57
9.000621,-321.71014,-2389.4658,15
80.044,12.335273,119.323944,16
176.8875,181.32146,-141.79558,25
-7.057204,101.828384,-162.76306,28
127.68472,210.46863,-54.487774,47
164.66788,118.068794,-98.59399,18
85.107,187.35107,-86.02492,50
91.63916,-13.358007,-69.64552,15
96.94522,134.13884,-67.332794,67
139.1368,7.59037,-305.00446,16
87.23999,174.34705,-56.51663,85
34.1807,184.24384,-129.23994,52
60.921124,108.17196,-87.017654,150
117.25888,172.71529,-57.89527,109
182.45862,239.59181,-157.91728,24
149.48456,127.41212,-96.54895,32
95.844666,-9.97402,-233.84277,16
81.01632,200.64908,-71.14423,74
76.150894,17.887291,125.45568,15
176.9289,91.29269,-120.45936,19
23.84112,80.14421,-131.1137,31
113.72016,47.441597,-108.22231,17
37.503925,158.33195,-109.918304,98
86.94198,231.07344,-69.81981,41
124.018036,23.165787,-98.43135,15
185.57756,183.33936,-133.67412,26
120.81329,50.971317,-139.27617,16
2.079431,116.56808,-157.14159,30
152.10997,34.99087,-195.50594,18
-21.220951,87.48175,-206.37784,15
68.68318,192.31612,-82.166374,109
19.321623,72.488655,-142.24272,24
94.05984,187.51746,-74.67199,60
182.73837,11.347663,-83.54198,15
103.59314,68.60751,-98.92121,64
103.51798,17.751871,-172.17299,15
8.042008,146.51001,-159.33029,27
67.57168,34.804707,-97.22517,17
91.57577,209.21596,-63.86596,71
50.79083,69.93829,-99.30572,35
181.65771,130.18925,-113.36076,24
97.05245,234.21136,-65.46837,47
152.94707,37.991455,-151.6116,17
60.98456,92.4354,-94.12198,106
140.63205,96.82695,-85.46524,22
-17.825611,149.31839,-148.51068,17
150.2645,238.31898,-104.16908,74
124.70766,183.36272,-58.62499,74
82.32968,246.96971,-119.69917,39
131.3681,203.67812,-58.235157,85
94.55123,-2.142697,-237.35878,16
63.61314,74.770065,-104.54946,121
54.58989,89.70883,-101.64672,109
-9.647889,143.45026,-189.75426,40
187.07469,24.712177,-291.6844,15
184.86148,132.96529,-116.7657,23
137.31084,262.1949,-102.98657,125
139.05487,119.4244,-86.38902,44
60.86454,153.27942,-82.9561,123
62.952286,33.060276,212.35326,14
122.260635,249.50253,-99.39579,79
56.02923,217.44641,-117.72098,52
94.783165,100.87591,-76.32436,90
176.02039,219.55905,-185.00774,16
127.553986,-19.296267,-391.4936,15
68.95331,68.67961,-105.75246,110
189.0309,164.11224,-136.98898,26
61.45648,21.765432,151.99644,16
88.70969,5.565014,-28.375332,16
173.88573,262.93475,-123.53924,53
65.504196,119.212204,-91.13925,151
4.4941,151.41801,-165.97969,26
52.492775,144.10944,-93.48138,130
82.846,22.328915,74.07211,15
130.42249,64.08246,-103.63631,18
55.769108,124.0078,-92.00824,125
133.0002,-19.0352,-385.98206,16
161.87877,211.44656,-118.911606,23
76.10772,20.94419,-244.6912,15
69.645744,154.04309,-78.399765,124
-12.855528,175.9615,-144.67384,16
63.95334,51.899364,-101.75243,20
40.790733,222.20625,-127.427155,28
51.129772,195.194,-109.37364,75
112.8615,264.1732,-107.13851,106
61.590923,144.85243,-86.11321,125
62.720192,158.73778,-80.84119,156
46.80707,29.147816,-161.9941,18
67.82379,22.722744,162.45963,15
-4.343958,112.09486,-183.3473,28
141.87555,266.41147,-103.6766,126
85.35875,57.43557,-111.057884,75
5.261096,71.26924,-120.47578,17
94.723755,250.755,-108.29306,44
99.32452,166.5536,-51.554726,81
109.68467,207.45047,-55.60642,80
23.363674,134.8074,-136.73637,60
86.71238,87.10182,-84.089516,93
34.72764,201.12982,-117.396805,55
99.093414,215.10213,-56.925396,82
145.0353,247.12224,-102.40872,102
eof,eof,eof,eof
