127.79956,45.119846,-179.26811,17
45.884045,225.82281,-121.911705,37
95.49908,197.04424,-53.134758,53
60.60808,55.644146,-90.378365,19
132.66257,231.43994,-98.51138,53
107.143524,160.68726,-52.584347,70
78.50823,195.92442,-61.887714,107
123.58405,69.06299,-96.813896,24
68.685776,155.31403,-72.649994,155
159.61298,31.554111,-132.65906,25
-21.353899,128.47186,-154.80803,17
21.167177,209.4867,-138.9104,20
30.585756,222.75168,-126.29295,23
57.130993,138.0095,-84.01455,143
42.928074,224.47667,-121.31497,28
176.73036,88.42326,-119.29635,18
176.91614,34.638153,-277.2656,15
79.39544,258.98196,-131.48418,69
48.082756,271.49475,-178.30653,21
109.6264,-31.59183,-206.12941,15
84.62261,-32.192604,-347.3807,16
131.0096,226.50996,-91.703606,45
-0.556021,34.61533,-222.19566,22
93.583046,126.040306,-71.10544,87
130.45801,64.53861,-94.37716,19
103.65605,106.0728,-68.72317,110
160.4076,66.02151,-152.91364,17
102.66162,-35.37807,-415.97815,15
140.77101,199.83844,-68.70732,37
11.569745,60.37439,-152.25868,17
75.76816,58.452736,-102.06889,84
94.816246,44.070152,-108.69659,19
120.79591,116.21972,-70.44835,51
138.37035,158.11366,-65.818596,74
55.814674,48.638577,-92.3578,17
138.29626,131.92534,-71.141594,69
6.584626,183.18517,-162.57286,25
57.503323,163.17657,-78.6017,134
102.26258,66.220856,-90.8303,70
63.137356,186.64314,-76.56603,99
131.14742,255.39806,-104.10844,87
117.77106,134.30109,-62.529797,93
87.380806,129.05328,-58.665695,57
183.95543,180.4994,-134.19052,27
138.99896,169.16618,-65.9903,52
25.983345,134.54318,-125.19899,74
113.94031,92.94916,-72.6887,76
31.813946,36.91205,-130.25539,20
175.28635,111.71825,-125.026825,17
166.55502,168.70876,-115.74498,20
191.10947,165.95444,-147.27663,20
128.01855,221.01094,-77.713776,33
31.862583,53.585518,-123.892006,17
112.697136,184.7391,-48.11678,65
115.91459,147.99037,-55.74573,115
45.00213,34.778984,-130.23567,17
-7.322736,72.877045,-163.91718,18
126.08583,206.3863,-54.096542,40
88.636345,72.79932,-86.69402,115
40.052383,223.04521,-119.81264,21
147.84523,30.322739,-137.73985,36
126.231415,209.2763,-55.682117,33
171.17268,208.72595,-144.9845,26
84.49958,268.84317,-129.10277,91
1.273734,70.71717,-168.09659,19
-3.071655,173.10802,-200.5568,26
140.101,87.02093,-84.84616,19
102.63237,113.05226,-69.45756,97
74.16693,50.265293,-96.70915,20
154.72493,96.00023,-88.8891,17
105.11251,130.899,-65.59249,164
124.85701,11.652181,-98.08054,15
71.585175,135.6739,-75.98972,92
34.07613,61.019714,-120.290596,26
32.885914,178.14635,-123.89805,56
190.76898,-49.659748,-300.25168,16
66.54544,7.50602,-140.06625,16
129.37215,121.31509,-74.16603,75
97.97318,216.10048,-52.09087,55
61.459866,78.08577,-96.4128,123
80.86683,36.18108,-89.35118,18
-12.552836,115.706375,-175.91814,39
183.91353,248.27037,-141.81697,31
74.79203,135.39078,-68.626625,85
104.095764,114.35996,-69.237595,71
56.42107,54.557735,-88.439606,26
159.41527,173.05905,-108.370544,20
60.01607,67.18455,-87.647964,41
69.964005,228.78212,-92.74252,31
127.6992,-16.685194,-235.4131,16
187.06615,98.14638,-111.753586,15
39.363014,101.97284,-102.92575,97
49.1448,200.58716,-101.882774,59
11.650213,86.4802,-137.43642,20
197.54355,235.9208,-131.63826,15
64.7007,53.938713,-91.5373,20
0.131009,105.901634,-168.72192,27
114.94102,245.15369,-95.80754,84
143.73044,-21.729986,-38.667877,15
76.901436,54.016693,-103.17898,38
166.28642,207.73764,-129.96594,15
127.78725,188.40317,-54.152634,73
125.86349,-25.058205,-102.11086,16
9.114972,117.813774,-135.81522,34
36.17557,191.427,-127.79172,59
85.87672,90.21427,-75.16729,105
170.16473,72.70493,-121.55995,15
155.57668,252.5962,-115.99739,63
57.66974,261.0465,-187.62758,27
95.29556,268.09177,-117.41456,97
24.729916,196.49956,-126.769684,34
108.38961,116.89793,-69.2296,30
-3.050901,46.27525,-193.56145,18
92.67121,109.41942,-71.030785,110
77.54767,129.63937,-63.249737,84
122.18222,92.361015,-78.59318,60
184.66508,-19.493343,-150.57268,16
66.91066,-51.88886,-252.01799,16
124.61753,133.94261,-63.597702,86
22.641651,62.37145,-133.01334,20
144.01839,107.92456,-82.48101,32
eof,eof,eof,eof
