172.31882,44.57678,-225.93402,16
143.87329,-28.264002,-165.66875,16
79.33446,38.70087,-94.68157,16
47.75226,79.07045,-89.859314,59
114.89923,7.949001,15.806631,15
33.906124,222.1734,-122.193825,20
2.517388,134.61693,-148.99297,19
187.44945,137.71452,-75.31783,16
198.29059,261.83203,-113.88383,23
154.77263,-49.980667,-291.67078,15
50.84843,242.69788,-144.29225,21
27.42203,103.9622,-108.25894,36
83.273384,93.15909,-74.65065,114
152.04483,216.7112,-122.60506,22
-16.901005,120.566376,-175.63449,27
178.10893,63.38811,-226.90562,16
90.12763,115.1068,-72.92256,140
113.58521,176.5148,-48.40049,97
153.5464,-52.32153,-508.4996,15
100.49515,63.14261,-97.25722,52
16.610891,98.378204,-125.146515,42
182.61548,200.74428,99.19679,15
135.60861,133.47955,-72.4232,68
105.37636,111.53089,-67.38837,144
91.2061,228.96642,-65.588646,34
91.94407,238.81708,-91.501656,111
125.177315,143.50014,-60.934963,81
86.20243,250.9358,-105.48955,78
23.153774,121.51377,-117.02015,39
107.922134,224.02328,-54.288864,37
10.544905,205.6283,-138.39754,16
7.431688,197.50128,-148.62878,22
145.54828,134.60564,-88.84458,27
38.665882,79.287025,-96.34197,43
108.267654,91.80667,-74.92134,70
183.97179,147.76628,-78.5251,19
79.49236,98.97587,-73.05378,138
151.35971,161.35713,-93.972885,21
177.89131,146.38972,-68.56261,21
-23.119892,119.37666,-175.17444,23
5.138026,195.70209,-141.7162,21
150.2291,22.828005,-212.43178,16
116.28626,66.444786,-100.10795,25
104.140015,92.06266,-73.60929,89
166.21349,119.41558,-100.166115,16
71.26925,195.29295,-66.47705,118
87.11407,216.64423,-51.00446,71
18.871557,172.42145,-142.12032,34
6.948454,186.94136,-148.03514,28
59.448048,128.00932,-83.373886,95
124.314445,-29.56763,-62.472393,16
46.055756,12.192743,-180.38976,20
123.00355,262.71524,-100.72125,117
128.32672,229.88243,-95.07797,50
97.72398,47.872326,-114.54633,18
99.27041,50.593586,-116.18313,20
121.50651,82.19529,-90.78157,48
50.88966,91.52558,-95.074974,118
155.26274,102.92722,-97.118,24
91.72449,201.23021,-51.04882,72
126.66129,-6.966578,-176.12881,15
125.64905,36.327442,-219.73958,18
155.58948,251.77803,-121.30639,39
173.04353,190.60295,-143.93723,21
169.84697,257.85092,-152.14493,18
63.301895,54.027905,-91.262245,19
190.2794,140.30176,-73.14085,20
35.425842,3.821841,-191.44745,16
137.23962,44.673347,-229.41936,18
116.7713,-25.023123,-602.15424,15
147.83504,123.237526,-96.765854,22
156.37877,144.4632,-110.20861,25
136.6173,199.80598,-65.400826,36
54.389698,260.6063,-169.17517,32
31.973364,157.09792,-106.40177,100
45.181484,158.59769,-88.21969,124
190.96278,172.82825,-135.78662,24
98.10342,188.00896,-43.688877,128
16.246918,232.63281,-126.68612,17
95.42973,228.50136,-63.56058,36
161.25204,189.23239,-234.18115,15
94.95329,233.1373,-80.43912,35
190.50653,159.80562,-142.12297,18
112.631065,118.053,-68.06795,101
156.42215,266.1168,-118.13428,47
-3.947958,178.12996,-171.33951,31
63.66018,57.03665,-88.2529,21
165.77298,229.31586,-183.79788,15
91.12853,265.9274,-110.418594,102
198.58812,254.87314,-128.68324,20
56.426838,57.27224,-90.53035,20
159.88533,109.79382,-96.33183,18
81.08302,149.59544,-43.725822,110
141.06274,105.29101,-81.36099,25
46.294003,190.23178,-95.11181,92
79.455475,180.1781,-54.298077,86
148.43419,161.20348,-86.53458,26
97.05966,146.02823,-45.354267,48
67.132355,255.70331,-135.19817,61
146.4313,176.44357,-79.265396,27
-35.53323,123.0426,-208.8489,16
164.70966,178.64833,-135.69804,23
18.200663,108.50742,-129.4758,43
120.553955,32.29584,-235.53874,18
110.531815,104.34479,-66.493675,71
154.7342,142.94144,-103.350204,23
108.78689,233.12437,-87.95693,81
81.05019,84.65659,-82.05255,115
85.35194,186.63103,-53.07095,76
186.32108,185.6795,-147.94571,17
86.271385,234.28821,-86.296646,36
18.211384,105.58739,-127.81337,31
153.82904,154.20497,-96.42193,19
98.529915,4.134591,-220.6515,15
122.9347,174.88358,-53.042713,83
156.07285,117.10761,-98.98549,19
114.01714,-9.874544,-78.02716,15
153.33228,72.348495,-81.9617,18
136.47214,123.75882,-81.50864,49
34.808952,102.16851,-105.600945,85
98.49754,-5.407413,45.30783,15
17.403383,46.357254,-177.09047,20
75.398605,52.663883,-103.05907,25
eof,eof,eof,eof
